Product name,Price_per_unit,Rating,Rating_count,1 star count,2 star count,3 star count,4 star count,5 star count,Similar_product_1,Similar_product_price_1,Similar_product_2,Similar_product_price_2,Similar_product_3,Similar_product_price_3,Similar_product_4,Similar_product_price_4,Similar_product_5,Similar_product_price_5,Pros,Cons,product recommendation,recommendation_count,recommendation_percent
Forty Creek Confederation Oak Reserve 750ml,56.99,5,4,0,0,0,0,4,De Margerie Grand Cru Brut 750ml,44.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,River Road Chardonnay Russian River Valley Reserve 750ml,16.99,"Sextant Cabernet Sauvignon Paso Robles, 2018 750ml",18.99,Gift Bag - Corks,,,,,,
Lip Service Rye Whiskey 750ml,30.99,5,4,0,0,0,0,4,Lonehand Whiskey 1.75L,23.99,Catoctin Creek Roundstone Rye Whiskey 750ml,49.99,Gray's Town American Whiskey 750ml,32.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,,,,,
Jim Beam Vanilla 750ml,10.99,4.6,127,8,0,2,9,108,Skatterbrain Dark Cherry Vanilla Whiskey 750ml,15.99,Skatterbrain Dark Chocolate Banana Whiskey 750ml,18.99,La Vostra Prosecco 750ml,10.99,"Iter Chardonnay California, 2019 750ml",10.99,Samuel Robert Winery Pinot Noir Vintner's Reserve Willamette 750ml,15.99,"{'satisfaction': '37 reviews', 'enjoyment': '6 reviews'}",,13 out of 18 (72%) of reviewers would recommend this product to a friend.,13,72%
Woodford Reserve Malt Whiskey 750ml,36.49,4.1,15,1,0,3,4,7,George Dickel Single Barrel 750ml,39.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,Salmon Sancerre Vieilles Vignes 750ml,32.99,"{'enjoyment': '2 reviews', 'appearance': '2 reviews'}",,6 out of 7 (86%) of reviewers would recommend this product to a friend.,6,86%
Creek Water Whiskey 750ml,25.49,4.3,7,1,0,0,1,5,Swear Jar 6Yr Canadian Whisky 750ml,19.99,Kinsale Small Batch Irish Whiskey 750ml,18.99,Malloye Irish Whiskey 750ml,19.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,"Sextant Cabernet Sauvignon Paso Robles, 2018 750ml",18.99,{'price': '2 reviews'},,5 out of 6 (83%) of reviewers would recommend this product to a friend.,5,83%
Heaven'S Door Trilogy Gift Pack 200ml-3gft,49.99,4.9,14,0,0,0,1,13,,,,,,,,,,,,,,,
Method & Madness Single Malt Whisky 750ml,74.99,4.8,5,0,0,0,1,4,Teeter-Totter Cabernet Sauvignon 750ml,74.99,"Chappellet Cabernet Sauvignon Napa Signature, 2018 750ml",69.99,"Stags' Leap Cabernet Sauvignon Oakville, 2018 750ml",69.99,"Chateau Haut Bages Liberal Pauillac, 2018 750ml",69.99,Kilbrin 10yr Single Malt Irish Whiskey 750ml,44.99,{'smooth': '2 reviews'},,4 out of 4 (100%) of reviewers would recommend this product to a friend.,4,100
Hickory Hill Sour Mash Whiskey 750ml,39.99,3.2,5,1,1,0,2,1,George Dickel Single Barrel 750ml,39.99,"Spier 21 Gables Pinotage, 2017 750ml",35.99,Hickory Hill Cask Strength 750ml,44.99,King's Creek 9Yr Tennessee Sour Mash Whiskey 750ml,34.99,Hickory Hill 100% Rye Whiskey 750ml,39.99,,,,,
Ellington Reserve Cold Brew Whisky 750ml,13.99,4.6,17,1,0,0,3,13,Ellington Reserve Salted Caramel Whisky 750ml,13.99,Ellington Reserve Root Beer Whisky 750ml,13.99,Skatterbrain Peanut Butter Whiskey 750ml,15.99,Skatterbrain Dark Cherry Vanilla Whiskey 750ml,15.99,Skatterbrain Dark Chocolate Banana Whiskey 750ml,18.99,"{'enjoyment': '2 reviews', 'price': '2 reviews'}",,12 out of 12 (100%) of reviewers would recommend this product to a friend.,12,100
Copper Pony Rye Whiskey 750ml,25.99,3.1,24,6,2,3,9,4,Longhorn Straight Texas Rye Whiskey 750ml,26.99,,,,,,,Stellum Rye Whiskey 750ml,54.99,"{'smooth': '5 reviews', 'flavors': '3 reviews'}",,13 out of 20 (65%) of reviewers would recommend this product to a friend.,13,65%
Redbreast Lustau 750ml,64.99,4.7,23,0,0,2,2,19,Chestnut Farms Bourbon 750ml,59.99,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,"Chappellet Cabernet Sauvignon Napa Signature, 2018 750ml",69.99,"Stags' Leap Cabernet Sauvignon Oakville, 2018 750ml",69.99,{'satisfaction': '3 reviews'},,11 out of 13 (85%) of reviewers would recommend this product to a friend.,11,85%
Boondocks Cask Strength Whiskey 750ml,59.99,4.3,7,0,1,1,0,5,Boondocks 8 Yr Port Cask Bourbon 750ml,49.99,Rough Rider Happy Warrior Cask Strength Bourbon 750ml,48.99,Oregon Spirit Rye Whiskey 750ml,49.99,Swift Single Malt Sauternes Finish 750ml,52.99,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,"{'flavor': '2 reviews', 'satisfaction': '2 reviews'}",,6 out of 7 (86%) of reviewers would recommend this product to a friend.,6,86%
10th Street Unpeated STR Sngle Mlt 750ml,61.99,5,2,0,0,0,0,2,Titus Cabernet Franc Napa 750ml,51.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,De Margerie Grand Cru Brut 750ml,44.99,"Flowers Pinot Noir Sonoma Coast, 2018 750ml",46.99,"Domaine Drouhin Pinot Noir, 2018 750ml",44.99,,,,,
Heritage Dual Barrel Rye Whiskey 750ml,32.99,4.1,17,1,2,2,1,11,First Call Kentucky Straight Rye Whiskey 750ml,19.99,Winchester KY Double Oak Bourbon Whiskey 750ml,26.99,Heritage Dual Barrel Bourbon 750ml,29.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,Redemption Rye 750ml,27.99,{'flavor': '6 reviews'},,8 out of 14 (57%) of reviewers would recommend this product to a friend.,8,57%
Seagram'S VO 1.75l,16.99,4.7,105,1,0,3,17,84,Starr Blu Vodka Plastic 1.75L,14.99,Tower Vodka 1.75L,19.99,Ensign Red Peach 750ml,15.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,Samuel Robert Winery Pinot Noir Vintner's Reserve Willamette 750ml,15.99,"{'price': '3 reviews', 'satisfaction': '2 reviews'}",,12 out of 14 (86%) of reviewers would recommend this product to a friend.,12,86%
Crater Lake Reserve Rye Whiskey 750ml,42.99,4.8,4,0,0,0,1,3,Heritage Dual Barrel Rye Whiskey 750ml,32.99,George Dickel Single Barrel 750ml,39.99,"DeLille Cellars D2, 2018 750ml",45.99,Hickory Hill 100% Rye Whiskey 750ml,39.99,Oregon Spirit Rye Whiskey 750ml,49.99,"{'satisfaction': '2 reviews', 'smooth': '2 reviews'}",,3 out of 3 (100%) of reviewers would recommend this product to a friend.,3,100
Crown Royal Peach 750ml,23.99,4.8,362,8,1,5,17,331,Ensign Red Peach 1.75L,28.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,Heineken 24-12oz Btls,24.99,"{'satisfaction': '25 reviews', 'price': '6 reviews'}",,120 out of 124 (97%) of reviewers would recommend this product to a friend.,120,97%
Canadian Club 1.75l,17.99,4.6,152,4,0,8,25,115,Starr Blu Vodka Plastic 1.75L,14.99,Classic Club Canadian Whisky 1.75L,10.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,Samuel Robert Winery Pinot Noir Vintner's Reserve Willamette 750ml,15.99,Josh Cellars Bourbon Barrel Cabernet Sauvignon Family Reserve 750ml,16.99,"{'price': '13 reviews', 'value': '5 reviews'}",,30 out of 33 (91%) of reviewers would recommend this product to a friend.,30,91%
Canadian Mist 1.75l,13.99,4.6,58,1,0,3,12,42,Starr Blu Vodka Plastic 1.75L,14.99,Starr Blu Vodka 1.75L,14.99,Classic Club Canadian Whisky 1.75L,10.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,Samuel Robert Winery Pinot Noir Vintner's Reserve Willamette 750ml,15.99,"{'price': '15 reviews', 'satisfaction': '3 reviews'}",,19 out of 19 (100%) of reviewers would recommend this product to a friend.,19,100
Jack Daniels Tennessee Honey 1l,30.99,4.7,205,5,3,6,19,172,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,Corona Light 24-12oz Btls,26.99,"Carmen Cabernet Sauvignon Delanz, 2018 750ml",29.99,"{'satisfaction': '27 reviews', 'price': '6 reviews'}",,56 out of 61 (92%) of reviewers would recommend this product to a friend.,56,92%
Crown Royal Black 1.75l,49.99,4.5,1250,14,23,96,254,863,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,De Margerie Grand Cru Brut 750ml,44.99,"Flowers Pinot Noir Sonoma Coast, 2018 750ml",46.99,"Domaine Drouhin Pinot Noir, 2018 750ml",44.99,Tsarine Brut Premium Cuvee 750ml,44.99,"{'satisfaction': '12 reviews', 'enjoyment': '7 reviews'}",,34 out of 36 (94%) of reviewers would recommend this product to a friend.,34,94%
Select Club Pecan Praline Whisky 750ml,26.99,4.8,109,1,1,4,10,93,Tower Vodka Plastic 1.75L,19.99,Tower Vodka 1.75L,19.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,Tesoro della Regina Pinot Grigio 750ml,17.99,"{'satisfaction': '42 reviews', 'smell': '8 reviews'}",,81 out of 84 (96%) of reviewers would recommend this product to a friend.,81,96%
Pendleton Canadian Whisky 750ml,19.99,4.4,71,7,1,2,6,55,Tower Vodka 1.75L,19.99,Modelo Especial 24-12oz Cans,24.99,Coors Light 36-12oz Cans,22.49,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,Louis Bouillot Perle de Vigne Brut 750ml,19.99,{'smell': '3 reviews'},,22 out of 31 (71%) of reviewers would recommend this product to a friend.,22,71%
Fireball Cinnamon Whisky 750ml,13.49,4.8,223,8,0,3,17,195,White Claw Variety Pack #1 12pk-12oz Cans,15.99,White Claw Hard Seltzer Variety #3 12pk-12oz Cans,15.99,Catch Fire Cinnamon Whisky 750ml,10.99,La Vostra Prosecco 750ml,10.99,Samuel Robert Winery Pinot Noir Vintner's Reserve Willamette 750ml,15.99,"{'satisfaction': '30 reviews', 'enjoyment': '6 reviews'}",,60 out of 64 (94%) of reviewers would recommend this product to a friend.,60,94%
Pendleton Canadian Whisky 1.75l,32.99,4.4,71,7,1,2,6,55,Catch Fire Apple & Cinnamon Whisky 50ml,,,,,,,,Ellington Reserve 8 Year Canadian Whisky 1.75L,25.99,{'smell': '3 reviews'},,22 out of 31 (71%) of reviewers would recommend this product to a friend.,22,71%
Suntory Whisky Toki 750ml,29.99,4,89,10,5,6,22,46,"Mascota Vineyards Unanime, 2017 750ml",24.99,1858 Red Blend 750ml,24.99,"Mascota Vineyards Unanime Malbec , 2017 750ml",24.99,Corona Extra 24-12oz Btls,26.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"{'price': '11 reviews', 'enjoyment': '6 reviews'}",,29 out of 46 (63%) of reviewers would recommend this product to a friend.,29,63%
R&R Canadian Reserve 1.75l,28.99,4.7,23,0,0,1,5,17,Starr Blu Vodka Plastic 1.75L,14.99,Tower Vodka 1.75L,19.99,Largo Bay Silver Rum 1.75L,16.99,Ensign Red Salted Caramel 750ml,16.99,Tower Vodka Plastic 1.75L,19.99,"{'price': '6 reviews', 'quality': '4 reviews'}",,10 out of 10 (100%) of reviewers would recommend this product to a friend.,10,100
Ellington Canadian Whisky 1.75l,18.99,4.2,58,3,2,4,22,27,Starr Blu Vodka Plastic 1.75L,14.99,Tower Vodka 1.75L,19.99,Ellington Reserve 8 Year Canadian Whisky 750ml,14.99,Tower Vodka Plastic 1.75L,19.99,Ensign Red Canadian Whisky 750ml,15.99,"{'price': '15 reviews', 'satisfaction': '7 reviews'}",,42 out of 49 (86%) of reviewers would recommend this product to a friend.,42,86%
McMaster'S Canadian Whisky 1.75l,14.99,1,1,1,0,0,0,0,White Claw Hard Seltzer Mango 12pk-12oz Cans,15.99,White Claw Hard Seltzer Black Cherry 12pk-12oz Cans,15.99,Big Sipper White California 5L Box,,Karkov Vodka 1.75L,14.99,La Vostra Prosecco 750ml,10.99,,,,,
The Shin Japanese Malt Whisky 10 Year 750ml,79.99,4.2,27,1,0,5,8,13,Chestnut Farms Bottled in Bond 750ml,99.99,Chestnut Farms Bourbon 750ml,59.99,Shieldaig Speyside Single Malt 18Yr 750ml,69.99,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Shibui Pure Malt Whisky 750ml,69.99,{'satisfaction': '2 reviews'},,16 out of 19 (84%) of reviewers would recommend this product to a friend.,16,84%
Crown Royal Regal Apple 375ml,13.99,4.8,278,7,3,5,20,243,Ensign Red Apple 750ml,14.99,La Vostra Prosecco 750ml,10.99,Samuel Robert Winery Pinot Noir Vintner's Reserve Willamette 750ml,15.99,Josh Cellars Bourbon Barrel Cabernet Sauvignon Family Reserve 750ml,16.99,Buttercream Chardonnay 750ml,13.99,"{'satisfaction': '19 reviews', 'enjoyment': '9 reviews'}",,68 out of 73 (93%) of reviewers would recommend this product to a friend.,68,93%
Catch Fire Apple & Cinnamon Whisky 750ml,11.99,3.9,14,1,2,2,1,8,Catch Fire Peach & Cinnamon Whisky 750ml,11.99,Catch Fire Cinnamon Whisky 750ml,10.99,Skatterbrain Peanut Butter Whiskey 750ml,15.99,Skatterbrain Dark Chocolate Banana Whiskey 750ml,18.99,King's Creek Black Label Cider 750ml,14.99,,,,,
Fireball Cinnamon Whisky Plastic 750ml,13.49,4.7,39,2,0,0,4,33,Starr Blu Vodka Plastic 1.75L,14.99,TRULY Punch Variety Pack 12pk-12oz Cans,15.99,White Claw Variety Pack #1 12pk-12oz Cans,15.99,Skatterbrain Peanut Butter Whiskey 750ml,15.99,Catch Fire Cinnamon Whisky 750ml,10.99,{'satisfaction': '5 reviews'},,13 out of 13 (100%) of reviewers would recommend this product to a friend.,13,100
Crown Royal Vanilla 375ml,15.99,4.6,2677,37,54,208,475,1903,Tower Vodka 1.75L,19.99,Ensign Red Canadian Whisky 750ml,15.99,Black Eagle Kentucky Straight Bourbon Whiskey 750ml,10.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,Samuel Robert Winery Pinot Noir Vintner's Reserve Willamette 750ml,15.99,"{'satisfaction': '97 reviews', 'price': '22 reviews'}",,39 out of 41 (95%) of reviewers would recommend this product to a friend.,39,95%
Ensign Red Mango 750ml,16.99,4.2,75,4,6,7,14,44,Ensign Red Peach 750ml,15.99,Ensign Red Salted Caramel 750ml,16.99,Ensign Red Apple 750ml,14.99,Ensign Red Canadian Whisky 750ml,15.99,Skatterbrain Peanut Butter Whiskey 750ml,15.99,{'satisfaction': '21 reviews'},,58 out of 71 (82%) of reviewers would recommend this product to a friend.,58,82%
Fireball Cinnamon Whisky 1.75l,20.99,4.8,223,8,0,3,17,195,Tower Vodka 1.75L,19.99,Michelob Ultra 24-12oz Btls,19.49,Catch Fire Cinnamon Whisky 1.75L,18.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,"Sextant Cabernet Sauvignon Paso Robles, 2018 750ml",18.99,"{'satisfaction': '30 reviews', 'enjoyment': '6 reviews'}",,60 out of 64 (94%) of reviewers would recommend this product to a friend.,60,94%
Legado Straight Rye Whiskey 750ml,36.99,3.9,7,2,0,0,0,5,"Latimer Ranch Pinot Noir Russian River Valley, 2018 750ml",27.99,Luigi Bormioli Bach DOF 4pk,29.99,Shieldaig Speyside Single Malt 12Yr 750ml,34.99,Bormioli Elixer DOF 4pk,29.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,,,,,
The Shin Japanese Malt Whisky 750ml,59.99,3.8,46,3,4,9,12,18,Hatozaki Small Batch Japanese Whisky 750ml,60.99,Bib & Tucker 6 Year Bourbon 750ml,52.99,Chestnut Farms Bourbon 750ml,59.99,Hayama Pure Malt Whisky 750ml,56.99,Monsho Peated Pure Malt Whisky 750ml,59.99,"{'satisfaction': '7 reviews', 'price': '6 reviews'}",,23 out of 37 (62%) of reviewers would recommend this product to a friend.,23,62%
Crown Royal Regal Apple 1.75l,35.99,4.6,6370,87,84,401,1117,4681,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,De Margerie Grand Cru Brut 750ml,44.99,"Amici Pinot Noir Russian River Valley, 2018 750ml",39.99,"{'satisfaction': '170 reviews', 'price': '30 reviews'}",,68 out of 73 (93%) of reviewers would recommend this product to a friend.,68,93%
Canadian Gold Very Light Canadian Whisky 1.75l,13.99,4.1,65,5,2,10,11,37,Starr Blu Vodka Plastic 1.75L,14.99,Ellington Canadian Whisky 1.75L,18.99,Classic Club Canadian Whisky 1.75L,10.99,Rivata Sweet Vermouth 1.5L,12.99,Starr Blu Vodka 1.75L,14.99,"{'price': '14 reviews', 'value': '8 reviews'}",,45 out of 56 (80%) of reviewers would recommend this product to a friend.,45,80%
Fireball Cinnamon Whisky 50ml,0.99,4.8,223,8,0,3,17,195,Caruva Horchata Cream Liqueur 50ml,,Skatterbrain Peanut Butter Whiskey 50ml,,Catch Fire Cinnamon Whisky 50ml,,Drego Azul Gold Tequila 50ml,,Los Cabos Silver Tequila 50ml,,"{'satisfaction': '30 reviews', 'enjoyment': '6 reviews'}",,60 out of 64 (94%) of reviewers would recommend this product to a friend.,60,94%
Ellington Reserve 8 Year Canadian Whisky 750ml,14.99,4.4,353,15,11,14,82,231,Ellington Reserve Salted Caramel Whisky 750ml,13.99,Ensign Red Canadian Whisky 750ml,15.99,Ellington Reserve Peach Whisky 750ml,13.99,Tower Vodka 750ml,10.99,Ellington Reserve Apple Whisky 750ml,13.99,"{'price': '86 reviews', 'satisfaction': '50 reviews'}",,264 out of 300 (88%) of reviewers would recommend this product to a friend.,264,88%
Jameson Black Barrel 375ml,22.99,4.7,708,6,8,33,113,548,Kavanagh Irish Whiskey 750ml,17.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,"Sextant Cabernet Sauvignon Paso Robles, 2018 750ml",18.99,Louis Bouillot Perle de Vigne Brut 750ml,19.99,"Courtney Benham Cabernet Terroir Selection, 2018 750ml",19.99,"{'satisfaction': '41 reviews', 'price': '24 reviews'}",,42 out of 44 (95%) of reviewers would recommend this product to a friend.,42,95%
Virginia Black American Whiskey 750ml,34.99,4.4,10,1,0,0,2,7,Modelo Especial 24-12oz Btls,24.99,Froggy B Vodka 1.75L,28.99,Gray's Town American Whiskey 750ml,32.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,{'satisfaction': '2 reviews'},,5 out of 6 (83%) of reviewers would recommend this product to a friend.,5,83%
Dewar'S Japanese Smooth 8 Year Whisky 750ml,22.99,5,2,0,0,0,0,2,Redemption Bourbon Whiskey 750ml,27.99,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 750ml,26.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,1858 Red Blend 750ml,24.99,"Mascota Vineyards Unanime Malbec , 2017 750ml",24.99,,,,,
James E Pepper 1776 Straight Rye Whiskey 750ml,26.99,4.5,12,0,0,1,4,7,Luxardo Maraschino Cherries 14.1oz,21.99,Redemption Rye 750ml,27.99,First Call Kentucky Straight Rye Whiskey 750ml,19.99,Grand Garonne 750ml,22.99,Wellington Creek Straight Rye Whiskey 750ml,22.99,{'price': '6 reviews'},,7 out of 7 (100%) of reviewers would recommend this product to a friend.,7,100
Akashi White Oak Whisky 750ml,43.99,4.7,10,0,0,0,3,7,Hatozaki Finest Japanese Whisky 750ml,41.99,Hatozaki Small Batch Japanese Whisky 750ml,60.99,The Shin Japanese Malt Whisky 750ml,59.99,Royal Tiger Indian Whisky 750ml,46.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,"{'price': '3 reviews', 'satisfaction': '3 reviews'}",,7 out of 7 (100%) of reviewers would recommend this product to a friend.,7,100
Bulleit Rye Whiskey 375ml,17.99,4.6,709,8,6,38,177,480,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,Samuel Robert Winery Pinot Noir Vintner's Reserve Willamette 750ml,15.99,Josh Cellars Bourbon Barrel Cabernet Sauvignon Family Reserve 750ml,16.99,Buttercream Chardonnay 750ml,13.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,"{'price': '71 reviews', 'satisfaction': '59 reviews'}",,85 out of 92 (92%) of reviewers would recommend this product to a friend.,85,92%
Oregon Spirit Rye Whiskey 750ml,49.99,4.4,49,2,0,4,12,31,Oregon Spirit Straight Bourbon 750ml,36.99,Oregon Spirit Wheat Whiskey 750ml,39.99,Bib & Tucker 6 Year Bourbon 750ml,52.99,Swift Single Malt Texas Whiskey 750ml,45.99,Redemption Wheated Bourbon 750ml,44.99,"{'satisfaction': '7 reviews', 'price': '3 reviews'}",,34 out of 39 (87%) of reviewers would recommend this product to a friend.,34,87%
Templeton Rye Whiskey 375ml,21.99,4.5,50,3,0,4,5,38,Luxardo Maraschino Cherries 14.1oz,21.99,Darby's Reserve Rye Whiskey 750ml,21.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,Josh Cellars Bourbon Barrel Cabernet Sauvignon Family Reserve 750ml,16.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,"{'price': '12 reviews', 'satisfaction': '10 reviews'}",,24 out of 27 (89%) of reviewers would recommend this product to a friend.,24,89%
James Oliver Rye Whiskey 750ml,32.99,4,7,1,1,0,0,5,The Gin Foundry 750ml,34.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,1858 Red Blend 750ml,24.99,"Mascota Vineyards Unanime Malbec , 2017 750ml",24.99,Corona Extra 24-12oz Btls,26.99,"{'smooth': '3 reviews', 'price': '2 reviews'}",,5 out of 7 (71%) of reviewers would recommend this product to a friend.,5,71%
Black Velvet Toasted Caramel 750ml,10.29,4.6,26,1,1,1,2,21,Catch Fire Cinnamon Whisky 750ml,10.99,Emerald Springs 120 750ml,16.99,Stone Tangerine Express IPA 6pk-12oz Cans,10.99,Sheelin White Chocolate 750ml,,Hadley & Sons Gin 750ml,13.99,"{'enjoyment': '2 reviews', 'satisfaction': '2 reviews'}",,10 out of 12 (83%) of reviewers would recommend this product to a friend.,10,83%
Stranahan'S CO Single Barrel Select 750ml,45.97,4.4,9,1,0,0,1,7,Shepherd's P'Nutty Peanut Butter Whiskey 50ml,,,,,,,,Cali Mavericks DoubleWood Whiskey Barrel Select 750ml,32.99,{'satisfaction': '4 reviews'},,6 out of 6 (100%) of reviewers would recommend this product to a friend.,6,100
Seagram'S VO 750ml,11.99,4.7,105,1,0,3,17,84,Angostura Bitters 4oz,,Armani Pinot Grigio Venezie 750ml,11.99,Ed Edmundo Cabernet Sauvignon 750ml,,La Vostra Prosecco 750ml,10.99,Eccentric Cabernet Sauvignon 750ml,,"{'price': '3 reviews', 'satisfaction': '2 reviews'}",,12 out of 14 (86%) of reviewers would recommend this product to a friend.,12,86%
Jim Beam Apple Bourbon Whiskey 375ml,8.79,4.7,114,3,0,5,9,97,Ed Edmundo Cabernet Sauvignon 750ml,,Eccentric Cabernet Sauvignon 750ml,,Le Colline Pinot Noir 750ml,,"Iter Chardonnay California, 2019 750ml",10.99,Cloud Break Chardonnay 750ml,,"{'satisfaction': '34 reviews', 'enjoyment': '7 reviews'}",,13 out of 16 (81%) of reviewers would recommend this product to a friend.,13,81%
Triple R Russian River Rye Whiskey 750ml,39.99,4,24,0,3,3,8,10,Gray's Town American Whiskey 750ml,32.99,Braddock Oak Single Barrel Rye 750ml,39.99,Wolcott Kentucky Straight Bourbon 750ml,26.99,Cali Riptide Rye Csk Strength Barrrel Select 750ml,32.99,Catoctin Creek Roundstone Rye Whiskey 750ml,49.99,"{'satisfaction': '7 reviews', 'price': '6 reviews'}",,16 out of 19 (84%) of reviewers would recommend this product to a friend.,16,84%
Boondocks American Whiskey 11yr 750ml,49.99,4.1,8,0,1,1,2,4,Boondocks 8 Yr Port Cask Bourbon 750ml,49.99,George Dickel Single Barrel 750ml,39.99,Hickory Hill 100% Rye Whiskey 750ml,39.99,Oregon Spirit Rye Whiskey 750ml,49.99,Rough Rider Bull Moose Triple Barrel Rye 750ml,26.99,"{'cleaning': '2 reviews', 'flavor': '2 reviews'}",,4 out of 6 (67%) of reviewers would recommend this product to a friend.,4,67%
Yellow Rose Straight Rye Whiskey 750ml,34.99,5,3,0,0,0,0,3,Catoctin Creek Roundstone Rye Whiskey 750ml,49.99,Hickory Hill 100% Rye Whiskey 750ml,39.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,,,,,
Kooper Family Rye Whiskey 750ml,43.49,4.8,10,0,0,1,0,9,Wolcott Kentucky Straight Bourbon 750ml,26.99,Don Roberto Reposado Tequila 750ml,37.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,{'satisfaction': '2 reviews'},,8 out of 9 (89%) of reviewers would recommend this product to a friend.,8,89%
Jack Daniels Tennessee Honey 375ml,11.49,4.7,188,4,2,4,18,160,Carlyle Blended Scotch Whisky 1.75L,19.99,,,,,,,Bud Light 12pk-12oz Cans,,"{'satisfaction': '20 reviews', 'enjoyment': '8 reviews'}",,56 out of 61 (92%) of reviewers would recommend this product to a friend.,56,92%
Cali Riptide Rye Whiskey 750ml,31.99,5,6,0,0,0,0,6,Cali Riptide Rye Csk Strength Barrrel Select 750ml,32.99,"Jess and Jules Cabernet Sauvignon North Coast, 2017 750ml",24.99,Redemption Rye 750ml,27.99,3 Amigos Blanco Tequila 750ml,28.99,Cali Mavericks DoubleWood Whiskey Barrel Select 750ml,32.99,"{'price': '6 reviews', 'satisfaction': '4 reviews'}",,5 out of 5 (100%) of reviewers would recommend this product to a friend.,5,100
Chicken Cock KY Straight Rye Whiskey 750ml,65.99,5,2,0,0,0,0,2,,,,,,,,,,,,,,,
Rampur Double Cask Indian Single Malt Whisky 750ml,89.99,5,3,0,0,0,0,3,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Bud Light 1/2 Keg,49.99,"Amici Cabernet Sauvignon Napa Reserve, 2018 750ml",99.99,"Catena Zapata Nicolas Red, 2015 750ml",99.99,The Shin Japanese Malt Whisky 15 Year 750ml,99.99,,,,,
Sheep Dog Peanut Butter Whiskey 375ml,9.99,4.6,67,2,1,2,11,51,Playa Vallarta Spicy Margarita 750ml,,Ed Edmundo Cabernet Sauvignon 750ml,,Eccentric Cabernet Sauvignon 750ml,,Le Colline Pinot Noir 750ml,,"Iter Chardonnay California, 2019 750ml",10.99,"{'satisfaction': '4 reviews', 'price': '2 reviews'}",,54 out of 58 (93%) of reviewers would recommend this product to a friend.,54,93%
Redbreast 21 Yr 750ml,269.9,4.9,31,0,0,1,2,28,Casa Dragones Tequila Joven 750ml,94.99,Tears of Llorona Extra Anejo 1L,49.99,"De Venoge Louis XV Gift w 2 Glasses, 1996 750ml",49.99,Barrell Craft Spirits Gray Label Bourbon 15 Year 750ml,49.99,"Stag's Leap Cask 23, 2017 750ml",89.99,,,,,
