Product name,Price_per_unit,Rating,Rating_count,1 star count,2 star count,3 star count,4 star count,5 star count,Similar_product_1,Similar_product_price_1,Similar_product_2,Similar_product_price_2,Similar_product_3,Similar_product_price_3,Similar_product_4,Similar_product_price_4,Similar_product_5,Similar_product_price_5,Pros,Cons,product recommendation,recommendation_count,recommendation_percent
First Call Kentucky Straight Rye Whiskey 1.75l,35.99,4.0,68,3,5,6,26,28,First Call Kentucky Straight Bourbon 1.75L,31.99,McFarlane's Reserve Kentucky Straight Bourbon 1.75L,36.99,Two Stars Bourbon 1.75L,36.99,Winchester Kentucky Rye 1.75L,37.99,Greenhouse Gin 1.75L,39.99,"{'price': '20 reviews', 'value': '9 reviews', 'satisfaction': '8 reviews'}",,48 out of 60 (80%) of reviewers would recommend this product to a friend.,48,80%
Michter'S US1 American Whiskey 750ml,45.99,4.5,46,2,2,3,1,38,Redemption Wheated Bourbon 750ml,44.99,Bib & Tucker 6 Year Bourbon 750ml,52.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"{'satisfaction': '4 reviews', 'reliable': '2 reviews', 'enjoyment': '2 reviews'}",,26 out of 30 (87%) of reviewers would recommend this product to a friend.,26,87%
Shepherd'S P'Nutty Peanut Butter Whiskey 750ml,16.99,4.4,125,6,4,11,23,81,Skatterbrain Peanut Butter Whiskey 750ml,15.99,Ellington Reserve Salted Caramel Whisky 750ml,13.99,Skatterbrain Dark Chocolate Banana Whiskey 750ml,18.99,Skatterbrain PB&J Whiskey 750ml,18.99,Starr Blu Vodka Plastic 1.75L,14.99,"{'satisfaction': '21 reviews', 'enjoyment': '5 reviews', 'price': '5 reviews'}",,96 out of 111 (86%) of reviewers would recommend this product to a friend.,96,86%
Sazerac 6 Year Old Rye Whiskey 750ml,21.99,4.7,40,0,1,1,6,32,Redemption High Rye Bourbon 750ml,27.99,Redemption Rye 750ml,27.99,Wolcott Kentucky Straight Bourbon 750ml,26.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,"{'satisfaction': '8 reviews', 'price': '6 reviews', 'disappointing': '2 reviews'}",,20 out of 22 (91%) of reviewers would recommend this product to a friend.,20,91%
Darby'S Reserve Rye Whiskey 1.75l,39.99,3.8,88,9,8,11,27,33,Two Stars Bourbon 1.75L,36.99,Lonehand Whiskey 1.75L,23.99,Winchester Kentucky Rye 1.75L,37.99,Ellington Reserve 8 Year Canadian Whisky 1.75L,25.99,Kavanagh Irish Whiskey 1.75L,34.99,"{'price': '27 reviews', 'value': '6 reviews', 'reliable': '4 reviews'}",,55 out of 78 (71%) of reviewers would recommend this product to a friend.,55,71%
Stranahan'S Colorado Whiskey 750ml,54.99,4.8,32,0,0,2,3,27,Bib & Tucker 6 Year Bourbon 750ml,52.99,Hudson Bright Lights Big Bourbon 750ml,41.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,De Margerie Grand Cru Brut 750ml,44.99,"Flowers Pinot Noir Sonoma Coast, 2018 750ml",46.99,"{'satisfaction': '5 reviews', 'enjoyment': '3 reviews'}",,15 out of 16 (94%) of reviewers would recommend this product to a friend.,15,94%
Bankers Club Whiskey 1.75l,13.99,4.2,16,0,0,3,7,6,Coastal Creek Peanut Butter Whiskey 750ml,21.99,,,,,,,Low Hanging Fruit Merlot 1.5L,,"{'price': '6 reviews', 'satisfaction': '3 reviews'}",,10 out of 11 (91%) of reviewers would recommend this product to a friend.,10,91%
Bird Dog Strawberry Whiskey 750ml,17.99,4.8,4,0,0,0,1,3,Skatterbrain Dark Cherry Vanilla Whiskey 750ml,15.99,Skatterbrain Dark Chocolate Banana Whiskey 750ml,18.99,Ensign Red Mango 750ml,16.99,Skatterbrain Peanut Butter Whiskey 750ml,15.99,Ellington Reserve Salted Caramel Whisky 750ml,13.99,,,,,
Templeton Rye Whiskey 6 Year 750ml,39.99,4.6,15,0,1,1,1,12,,,,,,,,,,,,,,,
Slow & Low Rock & Rye Whiskey 750ml,21.99,4.5,63,5,2,1,3,52,1858 Red Blend 750ml,24.99,Redemption High Rye Bourbon 750ml,27.99,Redemption Rye 750ml,27.99,Redemption Bourbon Whiskey 750ml,27.99,Antano Blanco Tequila 750ml,34.99,"{'satisfaction': '13 reviews', 'price': '6 reviews', 'enjoyment': '5 reviews'}",,32 out of 39 (82%) of reviewers would recommend this product to a friend.,32,82%
Hudson Do The Rye Thing Straight Rye Whiskey 750ml,38.99,4.4,42,1,1,3,14,23,,,,,,,,,,,"{'satisfaction': '20 reviews', 'price': '4 reviews', 'smell': '3 reviews'}",,2 out of 4 (50%) of reviewers would recommend this product to a friend.,2,50%
2 Gingers Irish Whiskey 750ml,15.99,4.6,30,1,1,1,4,23,Kavanagh Irish Whiskey 750ml,17.99,Kilbrin Blended Irish Whiskey 750ml,16.99,Tower Vodka 1.75L,19.99,Wolfhound Irish Whiskey 750ml,18.99,Lonehand Whiskey 750ml,11.99,"{'price': '4 reviews', 'satisfaction': '4 reviews'}",,8 out of 11 (73%) of reviewers would recommend this product to a friend.,8,73%
Angel'S Envy Rye Whiskey 750ml,77.99,4.6,85,4,2,2,7,70,,,,,,,,,,,"{'satisfaction': '19 reviews', 'enjoyment': '4 reviews', 'price': '4 reviews'}",,30 out of 40 (75%) of reviewers would recommend this product to a friend.,30,75%
Classic Club Blended Whiskey 1.75l,12.99,3.9,15,0,1,4,5,5,Classic Club Vodka 1.75L,,Classic Club Canadian Whisky 1.75L,10.99,Classic Club Gin 1.75L,,Classic Club Gold Rum 1.75L,11.99,Classic Club Silver Rum 1.75L,11.99,"{'price': '4 reviews', 'enjoyment': '2 reviews'}",,11 out of 12 (92%) of reviewers would recommend this product to a friend.,11,92%
Ram'S Point Peanut Butter Whiskey 750ml,14.99,3.9,16,2,1,1,4,8,Skatterbrain Dark Cherry Vanilla Whiskey 50ml,,,,,,,,Big Sipper White California 5L Box,,{'price': '4 reviews'},,7 out of 10 (70%) of reviewers would recommend this product to a friend.,7,70%
Old Overholt Bonded Whiskey 750ml,25.99,4.4,14,1,0,0,4,9,Luxardo Maraschino Cherries 14.1oz,21.99,Wolcott Kentucky Straight Bourbon 750ml,26.99,Angostura Bitters 16.2oz,22.99,Redemption High Rye Bourbon 750ml,27.99,Redemption Rye 750ml,27.99,{'price': '2 reviews'},,6 out of 7 (86%) of reviewers would recommend this product to a friend.,6,86%
Glyph 85H Whiskey 750ml,29.99,5.0,3,0,0,0,0,3,,,,,,,,,,,,,,,
Bird Dog Blackberry Whiskey 750ml,17.99,4.7,15,1,0,0,0,14,Skatterbrain Dark Cherry Vanilla Whiskey 750ml,15.99,Skatterbrain Peanut Butter Whiskey 750ml,15.99,Skatterbrain Dark Chocolate Banana Whiskey 750ml,18.99,Ellington Reserve Salted Caramel Whisky 750ml,13.99,Ensign Red Peach 750ml,15.99,"{'flavor': '6 reviews', 'smoothness': '4 reviews', 'sweet': '2 reviews'}",,7 out of 8 (88%) of reviewers would recommend this product to a friend.,7,88%
Bird Dog Peanut Butter Flavored Whiskey 750ml,17.99,5.0,2,0,0,0,0,2,,,,,,,,,,,,,,,
Dunville'S 1808 Irish Whiskey 750ml,17.99,3.7,55,9,5,2,17,22,Tower Vodka 1.75L,19.99,Ellington Reserve 8 Year Canadian Whisky 750ml,14.99,Wolfhound Irish Whiskey 750ml,18.99,Lonehand Whiskey 750ml,11.99,Bohane Irish Gin 750ml,19.99,"{'satisfaction': '8 reviews', 'price': '5 reviews', 'enjoyment': '3 reviews'}",,33 out of 46 (72%) of reviewers would recommend this product to a friend.,33,72%
Shepherd'S P'Nutty Peanut Butter Whiskey 50ml,0.99,4.4,125,6,4,11,23,81,Skatterbrain Peanut Butter Whiskey 50ml,,Skatterbrain Dark Cherry Vanilla Whiskey 50ml,,Skatterbrain Dark Chocolate Banana Whiskey 50ml,,Caruva Horchata Cream Liqueur 50ml,,Skatterbrain PB&J Whiskey 50ml,,"{'satisfaction': '21 reviews', 'enjoyment': '5 reviews', 'price': '5 reviews'}",,96 out of 111 (86%) of reviewers would recommend this product to a friend.,96,86%
Skatterbrain PB&J Whiskey 750ml,18.99,4.4,16,0,1,2,3,10,Skatterbrain Dark Chocolate Banana Whiskey 750ml,18.99,Skatterbrain Peanut Butter Whiskey 750ml,15.99,Skatterbrain Dark Cherry Vanilla Whiskey 750ml,15.99,Skatterbrain Peanut Butter Cream Liqueur 750ml,13.99,Ensign Red Salted Caramel 750ml,16.99,,,,,
Jameson Cold Brew Irish Whiskey 750ml,23.99,4.5,158,5,4,13,28,108,Kavanagh Toasted French Oak Finish Irish Whiskey 750ml,29.99,Kavanagh Irish Whiskey 750ml,17.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,1858 Red Blend 750ml,24.99,"Mascota Vineyards Unanime Malbec , 2017 750ml",24.99,,,,,
Jameson Cold Brew Irish Whiskey 750ml,23.99,4.5,158,5,4,13,28,108,Kavanagh Toasted French Oak Finish Irish Whiskey 750ml,29.99,Kavanagh Irish Whiskey 750ml,17.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,1858 Red Blend 750ml,24.99,"Mascota Vineyards Unanime Malbec , 2017 750ml",24.99,"{'satisfaction': '50 reviews', 'enjoyment': '9 reviews', 'price': '5 reviews'}",,13 out of 16 (81%) of reviewers would recommend this product to a friend.,13,81%
Clyde May'S Whiskey 750ml,32.99,4.3,35,3,1,2,5,24,Wolcott Kentucky Straight Bourbon 750ml,26.99,Gray's Town American Whiskey 750ml,32.99,Swift Single Malt Texas Whiskey 750ml,45.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"{'enjoyment': '6 reviews', 'price': '4 reviews', 'satisfaction': '4 reviews'}",,22 out of 26 (85%) of reviewers would recommend this product to a friend.,22,85%
Paddy'S Irish Whiskey 750ml,16.99,4.4,32,0,2,2,8,20,Wolfhound Irish Whiskey 750ml,18.99,Kilbrin Blended Irish Whiskey 750ml,16.99,White Claw Hard Seltzer Variety #2 12pk-12oz Cans,15.99,Malloye Irish Whiskey 750ml,19.99,"Sextant Cabernet Sauvignon Paso Robles, 2018 750ml",18.99,"{'price': '5 reviews', 'satisfaction': '4 reviews', 'disappointing': '2 reviews'}",,19 out of 21 (90%) of reviewers would recommend this product to a friend.,19,90%
Kilbrin Blended Irish Whiskey 1.75l,34.99,4.3,286,10,9,23,92,152,Kavanagh Irish Whiskey 1.75L,34.99,Malloye Irish Whiskey 1.75L,36.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,"{'price': '60 reviews', 'satisfaction': '34 reviews', 'value': '20 reviews'}",,199 out of 230 (87%) of reviewers would recommend this product to a friend.,199,87%
Kilbrin Blended Irish Whiskey 750ml,16.99,4.3,286,10,9,23,92,152,Tower Vodka 1.75L,19.99,Kavanagh Irish Whiskey 750ml,17.99,McFarlane's Reserve Kentucky Straight Bourbon 750ml,19.99,Dunville's 1808 Irish Whiskey 750ml,17.99,Shieldaig Islay Single Malt 750ml,19.99,"{'price': '60 reviews', 'satisfaction': '34 reviews', 'value': '20 reviews'}",,199 out of 230 (87%) of reviewers would recommend this product to a friend.,199,87%
Egan'S Vintage Grain Single Malt Irish Whiskey 750ml,29.99,3.9,14,1,1,2,4,6,Kilbrin Irish Whiskey Sherry Cask 750ml,26.99,,,,,,,Kilbrin 10yr Single Malt Irish Whiskey 750ml,44.99,,,,,
Ritual Zero Proof Non-Alcoholic Whiskey 750ml,24.99,2.7,117,53,7,11,19,27,Ritual Zero Proof Non-Alcoholic Gin 750ml,24.99,Partake Non-Alcoholic Pale Ale 6pk-12oz Cans,,Seedlip Spice 94 Non-Alcoholic Spirit 700ml Bottle,31.99,Seedlip Garden 108 Non-Alcoholic Spirit 700ml Bottle,31.99,Ritual Zero Proof Non-Alcoholic Tequila 750ml,24.99,{'satisfaction': '8 reviews'},"{'smell': '9 reviews', 'disappointing': '6 reviews', 'price': '3 reviews'}",38 out of 99 (38%) of reviewers would recommend this product to a friend.,38,38%
Michter'S US1 Rye Whiskey 750ml,43.99,4.7,62,2,0,1,8,51,Bib & Tucker 6 Year Bourbon 750ml,52.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,"{'satisfaction': '8 reviews', 'price': '3 reviews', 'smell': '2 reviews'}",,25 out of 26 (96%) of reviewers would recommend this product to a friend.,25,96%
Rogue Dead Guy Whiskey 750ml,37.99,3.0,18,6,3,0,3,6,Oregon Spirit Straight Bourbon 750ml,36.99,Redemption Wheated Bourbon 750ml,44.99,Two Stars Bourbon 1.75L,36.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,{'satisfaction': '2 reviews'},,8 out of 17 (47%) of reviewers would recommend this product to a friend.,8,47%
Knob Creek Smoked Maple Bourbon Whiskey 750ml,34.49,4.2,75,3,5,10,10,47,Redemption High Rye Bourbon 750ml,27.99,Winchester KY Double Oak Bourbon Whiskey 750ml,26.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"{'satisfaction': '31 reviews', 'enjoyment': '8 reviews', 'price': '3 reviews'}",,28 out of 40 (70%) of reviewers would recommend this product to a friend.,28,70%
Dunville'S Three Crowns Peated Irish Whiskey 750ml,41.99,4.3,16,0,0,3,6,7,Dunville's Three Crowns Sherry Finished Irish Whiskey 750ml,34.99,Kilbrin 10yr Single Malt Irish Whiskey 750ml,44.99,The Double Peat Blended Peated Malt Scotch Whisky 750ml,39.99,Kavanagh Single Grain Irish Whisky 750ml,32.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,"{'price': '3 reviews', 'satisfaction': '3 reviews'}",,5 out of 8 (63%) of reviewers would recommend this product to a friend.,5,63%
Two Stacks Irish Whiskey 750ml,47.49,,0,0,0,0,0,0,Redemption Rye Rum Cask Finish 750ml,44.99,ABK6 VSOP Cognac 750ml,34.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,,,,,
Ultimate Whiskey Set,39.99,4.0,4,1,0,0,0,3,Corkcicle Whiskey Wedge,24.99,Tovolo - Sphere Ice Molds S/2,10.99,On the Rocks Glass & Ice Ball,19.99,HOST Freeze Cooling Whisky Glasses,24.99,Viski Admiral Crystal Glasses,24.99,,,,,
Cali California Sipping Whiskey Barrel Select 750ml,28.99,4.0,7,0,2,0,1,4,Cali Mavericks DoubleWood Whiskey Barrel Select 750ml,32.99,1858 Red Blend 750ml,24.99,Agitator Bourbon Kentucky Straight Whiskey 750ml,29.99,Cali Riptide Rye Csk Strength Barrrel Select 750ml,32.99,CALI Whiskey 750ml,29.99,{'smoothness': '3 reviews'},,5 out of 7 (71%) of reviewers would recommend this product to a friend.,5,71%
The Busker Blend Irish Whiskey 750ml,22.49,4.8,6,0,0,0,1,5,McFarlane's Reserve Kentucky Straight Bourbon 750ml,19.99,Kilbrin Blended Irish Whiskey 750ml,16.99,Kavanagh Toasted French Oak Finish Irish Whiskey 750ml,29.99,Kavanagh Irish Cream 1.75L,23.99,Kilbrin Irish Whiskey Sherry Cask 750ml,26.99,{'price': '3 reviews'},,5 out of 5 (100%) of reviewers would recommend this product to a friend.,5,100
Basil Hayden'S Kentucky Straight Bourbon Whiskey 1.75l,76.99,4.6,372,10,2,18,49,293,,,,,,,,,,,"{'price': '28 reviews', 'satisfaction': '22 reviews', 'enjoyment': '10 reviews'}",,118 out of 137 (86%) of reviewers would recommend this product to a friend.,118,86%
Proper Twelve Irish Whiskey 375ml,13.49,4.0,142,16,16,5,13,92,Corona Extra 12pk-12oz Btls,14.99,TRULY Berry Hard Seltzer Variety 12pk-12oz Cans,15.99,Smirnoff Ice Party Pack 12pk-11oz Btls,15.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,Samuel Robert Winery Pinot Noir Vintner's Reserve Willamette 750ml,15.99,"{'satisfaction': '16 reviews', 'price': '15 reviews', 'enjoyment': '7 reviews'}",,58 out of 90 (64%) of reviewers would recommend this product to a friend.,58,64%
Tullamore Dew Irish Whiskey 375ml,15.99,4.7,140,2,0,4,24,110,Buttercream Chardonnay 750ml,13.99,"Oak Ridge Zinfandel AV Estate Grown Lodi, 2019 750ml",14.99,River Road Chardonnay Unoaked 750ml,14.99,Double Black Zinfandel Paso Robles 750ml,13.99,Kemblefield Sauvignon Blanc Marlborough 750ml,11.99,"{'satisfaction': '21 reviews', 'price': '15 reviews', 'value': '6 reviews'}",,56 out of 60 (93%) of reviewers would recommend this product to a friend.,56,93%
Pendleton 1910 Rye Whiskey 750ml,29.99,4.5,27,1,2,1,1,22,Wolcott Kentucky Straight Bourbon 750ml,26.99,,,,,,,Oregon Spirit Rye Whiskey 750ml,49.99,"{'enjoyment': '2 reviews', 'price': '2 reviews'}",,15 out of 17 (88%) of reviewers would recommend this product to a friend.,15,88%
Jack Daniels Sinatra Select Tennessee Whiskey 1l,99.99,4.6,43,0,4,1,5,33,Chivas Royal Salute 21 Yr 750ml,79.99,Garrison Brothers Balmorhea Bourbon 750ml,74.99,Michelob Ultra 1/2 Keg,54.99,"Quilceda Creek Cabernet Sauvignon Columbia Valley, 2017 750ml",99.99,El Tesoro Extra Anejo Tequila 750ml,24.99,"{'satisfaction': '11 reviews', 'price': '5 reviews', 'large': '2 reviews'}",,15 out of 16 (94%) of reviewers would recommend this product to a friend.,15,94%
First Call Kentucky Straight Rye Whiskey 750ml,19.99,4.0,68,3,5,6,26,28,First Call Kentucky Straight Bourbon 750ml,19.99,McFarlane's Reserve Kentucky Straight Bourbon 750ml,19.99,Luxardo Maraschino Cherries 14.1oz,21.99,Tower Vodka 1.75L,19.99,Redemption Rye 750ml,27.99,"{'price': '20 reviews', 'value': '9 reviews', 'satisfaction': '8 reviews'}",,48 out of 60 (80%) of reviewers would recommend this product to a friend.,48,80%
Longhorn Straight Texas Rye Whiskey 750ml,26.99,3.8,4,0,1,1,0,2,Longhorn 100% Straight Texas Corn Whiskey 750ml,24.99,First Call Kentucky Straight Rye Whiskey 750ml,19.99,Darby's Reserve Rye Whiskey 750ml,21.99,Two Tigers Blended Indian Whisky 750ml,24.99,Wellington Creek Straight Rye Whiskey 750ml,22.99,,,,,
Darby'S Reserve Rye Whiskey 750ml,21.99,3.8,88,9,8,11,27,33,Riverboat Rye Whiskey 750ml,19.99,First Call Kentucky Straight Rye Whiskey 750ml,19.99,McFarlane's Reserve Kentucky Straight Bourbon 750ml,19.99,Luxardo Maraschino Cherries 14.1oz,21.99,Esme Gin 750ml,22.99,"{'price': '27 reviews', 'value': '6 reviews', 'reliable': '4 reviews'}",,55 out of 78 (71%) of reviewers would recommend this product to a friend.,55,71%
Hickory Hill 100% Rye Whiskey 750ml,39.99,3.9,7,0,1,0,5,1,Winchester Kentucky Rye 1.75L,37.99,Redemption High Rye Bourbon Barrel Select 750ml,44.99,Hickory Hill Cask Strength 750ml,44.99,ABK6 VSOP Cognac 750ml,34.99,Ellington Reserve 8 Year Canadian Whisky 1.75L,25.99,,,,,
Jefferson'S Straight Rye Whiskey Cognac Finish 750ml,69.99,4.0,6,0,0,2,2,2,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,Masterson's Rye Whiskey 10 Year 750ml,77.99,Russell's Reserve Single Barrel Barrel Select Bourbon 750ml,67.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Barrell Seagrass Rye Whiskey 750ml,88.99,,,,,
Redwood Empire Emerald Giant Rye Whiskey 750ml,40.99,4.3,3,0,0,1,0,2,Triple R Russian River Rye Whiskey 750ml,39.99,Redemption Wheated Bourbon 750ml,44.99,Glencairn Whisky Glasses - 4pk,32.99,Catoctin Creek Roundstone Rye Whiskey 750ml,49.99,Gray's Town American Whiskey 750ml,32.99,,,,,
Uncle Bob'S Root Beer Whiskey 750ml,19.99,5.0,4,0,0,0,0,4,Ellington Reserve Root Beer Whisky 750ml,13.99,Skatterbrain Dark Cherry Vanilla Whiskey 750ml,15.99,Skatterbrain Dark Chocolate Banana Whiskey 750ml,18.99,Skatterbrain PB&J Whiskey 750ml,18.99,Ellington Reserve Apple Whisky 750ml,13.99,"{'flavor': '3 reviews', 'satisfaction': '2 reviews'}",,3 out of 3 (100%) of reviewers would recommend this product to a friend.,3,100
Sonoma Distilling Rye Whiskey 750ml,39.99,4.0,1,0,0,0,1,0,Triple R Russian River Rye Whiskey 750ml,39.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,Salmon Sancerre Vieilles Vignes 750ml,32.99,,,,,
Barrell Seagrass Rye Whiskey 750ml,88.99,4.5,24,1,1,1,4,17,Barrell Whiskey Dovetail 750ml,89.99,Barrell Private Release Bourbon 750ml,99.99,Barrell Bourbon Batch #29 750ml,88.99,Barrell Bourbon Armida 750ml,92.99,Barrell Rye Batch #3 750ml,88.99,"{'enjoyment': '3 reviews', 'satisfaction': '2 reviews'}",,14 out of 17 (82%) of reviewers would recommend this product to a friend.,14,82%
Cutwater Devil'S Share Single Malt Whiskey 750ml,95.99,4.5,4,0,0,1,0,3,Budweiser 1/2 Keg,49.99,Bud Light 1/2 Keg,49.99,Coors Light 1/2 Keg,39.99,Michelob Ultra 1/2 Keg,54.99,"Kosta Browne Pinot Noir Russian River Valley, 2019 750ml",39.97,,,,,
Dad'S Hat Straight Rye Whiskey 750ml,61.99,,0,0,0,0,0,0,Russell's Reserve Single Barrel Barrel Select Bourbon 750ml,67.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,De Margerie Grand Cru Brut 750ml,44.99,"Flowers Pinot Noir Sonoma Coast, 2018 750ml",46.99,Bib & Tucker 6 Year Bourbon 750ml,52.99,,,,,
Doc Swinson'S Alter Ego Solera Aged Rye Whiskey 750ml,49.99,3.0,1,0,0,1,0,0,Redemption Wheated Bourbon 750ml,44.99,Bib & Tucker 6 Year Bourbon 750ml,52.99,George Dickel Single Barrel 750ml,39.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,,,,,
Traverse City Barrel Proof Bourbon Whiskey 750ml,74.99,5.0,1,0,0,0,0,1,Clyde May's Special Reserve Straight Bourbon Whiskey 110 Proof 750ml,60.99,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,Chestnut Farms Bottled in Bond 750ml,99.99,Barrell Private Release Bourbon 750ml,99.99,Russell's Reserve Single Barrel Barrel Select Bourbon 750ml,67.99,,,,,
Drinkworks Cls Col Whiskey Sour 4pk-50ml,15.99,5.0,3,0,0,0,0,3,"Cos D'Estournel St Estephe, 2017 750ml",99.97,,,,,,,,,,,,,
Redbreast Small Batch Cask Strength Irish Whiskey 750ml,99.99,4.3,7,0,1,1,0,5,Bud Light 1/2 Keg,49.99,"Amici Cabernet Sauvignon Napa Reserve, 2018 750ml",99.99,"Catena Zapata Nicolas Red, 2015 750ml",99.99,"Chateau Beau-Sejour Becot St Emilion, 2018 750ml",99.99,The Shin Japanese Malt Whisky 15 Year 750ml,99.99,,,,,
